Datetime,hour,day_of_week,month,NO2(GT),NOx(GT),C6H6(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI_next_hour
2004-10-28 02:00:00,2.0,3.0,10.0,45.0,109.0,4.4,866.0,734.0,899.0,1299.0,770.0,14.8,78.7,1.3169,608.025
2004-10-28 03:00:00,3.0,3.0,10.0,109.0,180.0,4.2,881.0,724.0,913.0,1277.0,776.0,14.8,79.7,1.3286,580.35
2004-10-28 04:00:00,4.0,3.0,10.0,41.0,112.0,3.8,838.0,700.0,936.0,1268.0,744.0,14.6,79.9,1.3156,612.525
2004-10-28 05:00:00,5.0,3.0,10.0,48.0,163.0,5.2,905.0,776.0,851.0,1327.0,825.0,15.2,78.0,1.3382,706.375
2004-10-28 06:00:00,6.0,3.0,10.0,61.0,326.0,10.0,1055.0,977.0,703.0,1506.0,1013.0,15.5,77.2,1.3502,883.625
2004-10-28 07:00:00,7.0,3.0,10.0,88.0,640.0,20.0,1328.0,1296.0,527.0,1829.0,1341.0,15.7,76.4,1.3558,960.975
2004-10-28 08:00:00,8.0,3.0,10.0,102.0,736.0,25.8,1401.0,1449.0,477.0,1969.0,1528.0,16.0,76.4,1.3751,885.5
2004-10-28 09:00:00,9.0,3.0,10.0,97.0,667.0,20.0,1291.0,1296.0,529.0,1752.0,1432.0,16.7,73.8,1.3886,906.075
2004-10-28 10:00:00,10.0,3.0,10.0,116.0,677.0,20.6,1316.0,1314.0,526.0,1780.0,1499.0,18.6,66.3,1.4047,766.15
2004-10-28 11:00:00,11.0,3.0,10.0,112.0,425.0,12.2,1116.0,1057.0,639.0,1532.0,1236.0,20.4,58.1,1.3762,759.3875
2004-10-28 12:00:00,12.0,3.0,10.0,101.0,349.0,13.1,1139.0,1088.0,625.0,1580.0,1180.0,20.6,57.3,1.3792,773.3125
2004-10-28 13:00:00,13.0,3.0,10.0,99.0,332.0,14.5,1165.0,1131.0,609.0,1640.0,1196.0,21.6,53.6,1.3669,828.6875
2004-10-28 14:00:00,14.0,3.0,10.0,113.0,412.0,17.5,1260.0,1224.0,571.0,1731.0,1301.0,21.4,55.6,1.4015,974.6125
2004-10-28 15:00:00,15.0,3.0,10.0,122.0,631.0,25.9,1475.0,1451.0,455.0,1991.0,1646.0,20.7,63.0,1.5204,997.075
2004-10-28 16:00:00,16.0,3.0,10.0,139.0,677.0,26.6,1521.0,1470.0,446.0,1977.0,1720.0,21.3,61.9,1.5463,1096.2875
2004-10-28 17:00:00,17.0,3.0,10.0,149.0,761.0,35.3,1633.0,1671.0,398.0,2271.0,1852.0,20.8,64.0,1.5522,1001.9
2004-10-28 18:00:00,18.0,3.0,10.0,136.0,650.0,28.2,1463.0,1508.0,468.0,2092.0,1670.0,20.3,66.7,1.5656,758.775
2004-10-28 19:00:00,19.0,3.0,10.0,103.0,262.0,14.2,1140.0,1122.0,619.0,1602.0,1208.0,19.7,64.5,1.4594,750.175
2004-10-28 20:00:00,20.0,3.0,10.0,112.0,292.0,12.4,1147.0,1065.0,651.0,1562.0,1160.0,19.4,64.0,1.4282,652.825
2004-10-28 21:00:00,21.0,3.0,10.0,88.0,177.0,6.6,988.0,839.0,805.0,1382.0,937.0,20.1,60.8,1.4152,606.1
2004-10-28 22:00:00,22.0,3.0,10.0,63.0,103.0,4.8,924.0,754.0,890.0,1327.0,783.0,20.4,60.4,1.4263,616.675
2004-10-28 23:00:00,23.0,3.0,10.0,69.0,127.0,5.4,950.0,782.0,862.0,1331.0,807.0,20.1,62.6,1.4543,602.6625
2004-10-29 00:00:00,0.0,4.0,10.0,65.0,119.0,4.3,926.0,727.0,925.0,1326.0,729.0,19.9,64.9,1.4905,572.8625
2004-10-29 01:00:00,1.0,4.0,10.0,50.0,83.0,2.9,879.0,645.0,1023.0,1288.0,612.0,18.2,74.7,1.5441,566.0625
2004-10-29 02:00:00,2.0,4.0,10.0,43.0,65.0,2.5,864.0,621.0,1073.0,1286.0,574.0,18.4,73.8,1.5463,587.775
2004-10-29 03:00:00,3.0,4.0,10.0,109.0,180.0,2.2,868.0,596.0,1092.0,1276.0,579.0,18.7,73.5,1.5664,584.7125
2004-10-29 04:00:00,4.0,4.0,10.0,56.0,84.0,2.7,894.0,636.0,1010.0,1308.0,687.0,18.2,76.6,1.5907,648.1375
2004-10-29 05:00:00,5.0,4.0,10.0,69.0,200.0,6.1,1009.0,816.0,799.0,1430.0,856.0,18.5,76.4,1.6112,685.2125
2004-10-29 06:00:00,6.0,4.0,10.0,91.0,242.0,7.7,1069.0,889.0,738.0,1469.0,976.0,19.3,71.6,1.5844,816.6125
2004-10-29 07:00:00,7.0,4.0,10.0,111.0,366.0,15.9,1311.0,1178.0,574.0,1769.0,1208.0,20.2,66.9,1.5643,890.35
2004-10-29 08:00:00,8.0,4.0,10.0,124.0,404.0,22.8,1370.0,1372.0,485.0,1945.0,1400.0,20.8,64.7,1.5692,824.7
2004-10-29 09:00:00,9.0,4.0,10.0,119.0,429.0,16.6,1246.0,1197.0,566.0,1746.0,1278.0,21.9,61.8,1.6021,668.3
2004-10-29 10:00:00,10.0,4.0,10.0,77.0,169.0,8.4,1039.0,917.0,735.0,1467.0,934.0,23.5,57.7,1.6515,794.4875
2004-10-29 11:00:00,11.0,4.0,10.0,101.0,419.0,13.9,1296.0,1113.0,604.0,1736.0,1073.0,19.8,81.0,1.8538,953.7375
2004-10-29 12:00:00,12.0,4.0,10.0,116.0,603.0,24.9,1523.0,1428.0,458.0,2114.0,1363.0,20.2,86.5,2.0224,918.3
2004-10-29 13:00:00,13.0,4.0,10.0,137.0,589.0,22.4,1424.0,1361.0,484.0,1983.0,1346.0,20.2,82.2,1.9184,980.7625
2004-10-29 14:00:00,14.0,4.0,10.0,163.0,706.0,26.1,1513.0,1457.0,463.0,2125.0,1393.0,19.7,82.2,1.8669,874.5125
2004-10-29 15:00:00,15.0,4.0,10.0,144.0,592.0,18.1,1338.0,1244.0,558.0,1847.0,1255.0,20.2,79.1,1.85,782.1125
2004-10-29 16:00:00,16.0,4.0,10.0,118.0,305.0,13.9,1214.0,1113.0,616.0,1664.0,1213.0,20.1,75.4,1.751,844.5625
2004-10-29 17:00:00,17.0,4.0,10.0,135.0,371.0,18.5,1290.0,1253.0,550.0,1807.0,1332.0,20.2,72.3,1.6893,887.4875
2004-10-29 18:00:00,18.0,4.0,10.0,129.0,465.0,20.9,1353.0,1323.0,519.0,1860.0,1430.0,20.0,73.3,1.693,760.3625
2004-10-29 19:00:00,19.0,4.0,10.0,128.0,390.0,12.9,1130.0,1082.0,647.0,1591.0,1102.0,18.3,74.9,1.5583,655.8375
2004-10-29 20:00:00,20.0,4.0,10.0,103.0,227.0,6.7,969.0,843.0,828.0,1375.0,895.0,18.9,70.4,1.5259,677.75
2004-10-29 21:00:00,21.0,4.0,10.0,116.0,284.0,7.0,1038.0,856.0,801.0,1415.0,905.0,17.3,76.3,1.4919,659.2875
2004-10-29 22:00:00,22.0,4.0,10.0,95.0,211.0,7.3,1020.0,869.0,793.0,1410.0,869.0,17.1,77.9,1.5081,705.1375
2004-10-29 23:00:00,23.0,4.0,10.0,107.0,297.0,9.1,1097.0,944.0,716.0,1489.0,982.0,17.3,79.3,1.5569,721.7375
2004-10-30 00:00:00,0.0,5.0,10.0,108.0,351.0,9.9,1123.0,973.0,690.0,1520.0,999.0,17.3,79.9,1.5643,663.7375
2004-10-30 01:00:00,1.0,5.0,10.0,94.0,259.0,6.9,1023.0,851.0,782.0,1413.0,881.0,16.9,80.6,1.5372,650.8125
2004-10-30 02:00:00,2.0,5.0,10.0,84.0,214.0,6.5,1015.0,833.0,786.0,1400.0,868.0,16.9,81.4,1.551,639.2375
2004-10-30 03:00:00,3.0,5.0,10.0,109.0,180.0,5.9,979.0,805.0,809.0,1383.0,843.0,16.8,81.5,1.5418,624.55
2004-10-30 04:00:00,4.0,5.0,10.0,72.0,173.0,5.4,931.0,784.0,826.0,1372.0,833.0,16.9,79.8,1.5238,628.425
2004-10-30 05:00:00,5.0,5.0,10.0,76.0,192.0,5.4,922.0,783.0,857.0,1367.0,825.0,16.7,79.7,1.503,665.35
2004-10-30 06:00:00,6.0,5.0,10.0,82.0,237.0,7.8,989.0,891.0,762.0,1453.0,901.0,16.8,79.0,1.4978,768.325
2004-10-30 07:00:00,7.0,5.0,10.0,94.0,413.0,13.6,1149.0,1103.0,622.0,1662.0,1090.0,16.8,79.8,1.5115,800.925
2004-10-30 08:00:00,8.0,5.0,10.0,102.0,455.0,15.4,1202.0,1160.0,585.0,1723.0,1165.0,16.9,79.9,1.5253,802.3
2004-10-30 09:00:00,9.0,5.0,10.0,106.0,493.0,14.4,1206.0,1131.0,592.0,1675.0,1201.0,17.4,79.3,1.5593,804.6625
2004-10-30 10:00:00,10.0,5.0,10.0,108.0,482.0,14.3,1224.0,1126.0,596.0,1656.0,1231.0,18.0,76.6,1.5706,909.2875
2004-10-30 11:00:00,11.0,5.0,10.0,152.0,599.0,20.3,1371.0,1305.0,521.0,1845.0,1461.0,21.2,64.4,1.6015,880.5875
2004-10-30 12:00:00,12.0,5.0,10.0,160.0,481.0,18.7,1327.0,1259.0,539.0,1826.0,1434.0,22.4,60.8,1.6261,854.1625
2004-10-30 13:00:00,13.0,5.0,10.0,133.0,406.0,17.3,1301.0,1218.0,553.0,1806.0,1399.0,22.6,61.1,1.6596,856.2375
2004-10-30 14:00:00,14.0,5.0,10.0,147.0,419.0,16.9,1301.0,1208.0,560.0,1781.0,1417.0,23.6,57.3,1.645,847.425
2004-10-30 15:00:00,15.0,5.0,10.0,135.0,387.0,16.4,1314.0,1191.0,564.0,1777.0,1395.0,23.5,58.3,1.664,889.7625
2004-10-30 16:00:00,16.0,5.0,10.0,135.0,461.0,19.1,1394.0,1272.0,526.0,1869.0,1442.0,22.9,61.6,1.7014,886.0875
2004-10-30 17:00:00,17.0,5.0,10.0,129.0,493.0,18.7,1385.0,1260.0,528.0,1850.0,1425.0,22.3,64.3,1.7055,927.925
2004-10-30 18:00:00,18.0,5.0,10.0,117.0,532.0,22.4,1440.0,1362.0,486.0,1968.0,1496.0,21.6,68.0,1.7305,961.0375
2004-10-30 19:00:00,19.0,5.0,10.0,116.0,581.0,25.3,1493.0,1437.0,470.0,2015.0,1551.0,21.2,67.4,1.6755,860.8375
2004-10-30 20:00:00,20.0,5.0,10.0,109.0,494.0,17.7,1319.0,1230.0,551.0,1785.0,1381.0,20.8,65.8,1.6001,787.225
2004-10-30 21:00:00,21.0,5.0,10.0,96.0,392.0,13.8,1187.0,1110.0,612.0,1658.0,1229.0,20.4,64.8,1.5379,727.9
2004-10-30 22:00:00,22.0,5.0,10.0,90.0,311.0,10.2,1119.0,984.0,688.0,1539.0,1082.0,20.1,66.7,1.5548,693.95
2004-10-30 23:00:00,23.0,5.0,10.0,82.0,236.0,8.6,1100.0,924.0,744.0,1494.0,963.0,19.5,70.0,1.5711,690.3625
2004-10-31 00:00:00,0.0,6.0,10.0,86.0,270.0,7.9,1076.0,895.0,757.0,1492.0,939.0,19.3,70.4,1.5578,641.3375
2004-10-31 01:00:00,1.0,6.0,10.0,72.0,199.0,5.7,972.0,799.0,833.0,1425.0,825.0,19.7,68.6,1.5563,636.05
2004-10-31 02:00:00,2.0,6.0,10.0,61.0,146.0,6.4,973.0,828.0,818.0,1445.0,811.0,19.7,68.2,1.5484,620.575
2004-10-31 03:00:00,3.0,6.0,10.0,109.0,180.0,4.6,918.0,742.0,905.0,1386.0,720.0,19.9,68.4,1.5673,572.2125
2004-10-31 04:00:00,4.0,6.0,10.0,45.0,74.0,2.7,844.0,630.0,1035.0,1320.0,627.0,18.4,74.2,1.5581,566.5125
2004-10-31 05:00:00,5.0,6.0,10.0,37.0,55.0,2.1,817.0,588.0,1134.0,1310.0,589.0,18.9,71.3,1.5449,563.9
2004-10-31 06:00:00,6.0,6.0,10.0,31.0,43.0,1.2,791.0,519.0,1291.0,1295.0,540.0,18.1,79.0,1.6224,570.425
2004-10-31 07:00:00,7.0,6.0,10.0,30.0,46.0,1.4,819.0,537.0,1264.0,1315.0,551.0,20.4,71.2,1.6834,632.825
2004-10-31 08:00:00,8.0,6.0,10.0,41.0,139.0,4.6,972.0,743.0,944.0,1477.0,742.0,20.6,70.7,1.6996,642.3375
2004-10-31 09:00:00,9.0,6.0,10.0,64.0,169.0,5.7,997.0,797.0,812.0,1470.0,824.0,19.3,74.1,1.6391,735.825
2004-10-31 10:00:00,10.0,6.0,10.0,74.0,254.0,10.6,1194.0,1000.0,653.0,1642.0,1059.0,22.2,64.4,1.7005,757.5
2004-10-31 11:00:00,11.0,6.0,10.0,77.0,303.0,11.0,1240.0,1014.0,628.0,1643.0,1144.0,23.0,64.6,1.7851,710.7
2004-10-31 12:00:00,12.0,6.0,10.0,83.0,259.0,8.6,1117.0,922.0,717.0,1585.0,994.0,24.3,57.4,1.7233,709.6
2004-10-31 13:00:00,13.0,6.0,10.0,71.0,226.0,8.8,1141.0,932.0,689.0,1595.0,1014.0,22.0,67.0,1.7441,674.4375
2004-10-31 14:00:00,14.0,6.0,10.0,62.0,161.0,7.5,1062.0,880.0,719.0,1580.0,924.0,22.9,65.7,1.8148,727.95
2004-10-31 15:00:00,15.0,6.0,10.0,62.0,182.0,11.6,1160.0,1036.0,622.0,1727.0,1023.0,23.2,63.9,1.7957,733.5125
2004-10-31 16:00:00,16.0,6.0,10.0,79.0,289.0,10.1,1169.0,983.0,672.0,1633.0,1033.0,23.0,62.3,1.7248,750.475
2004-10-31 17:00:00,17.0,6.0,10.0,93.0,340.0,10.8,1185.0,1006.0,666.0,1638.0,1065.0,22.4,63.2,1.6878,1005.4125
2004-10-31 18:00:00,18.0,6.0,10.0,106.0,544.0,30.3,1571.0,1559.0,440.0,2277.0,1516.0,21.7,66.6,1.7077,951.675
2004-10-31 19:00:00,19.0,6.0,10.0,100.0,543.0,22.4,1464.0,1362.0,487.0,1987.0,1648.0,21.2,70.3,1.7476,904.2
2004-10-31 20:00:00,20.0,6.0,10.0,89.0,501.0,20.6,1423.0,1314.0,508.0,1912.0,1466.0,20.8,70.9,1.7203,865.1875
2004-10-31 21:00:00,21.0,6.0,10.0,83.0,521.0,17.5,1318.0,1226.0,543.0,1848.0,1365.0,20.0,73.2,1.6965,794.1125
2004-10-31 22:00:00,22.0,6.0,10.0,76.0,352.0,13.9,1229.0,1114.0,598.0,1723.0,1247.0,19.7,73.7,1.6708,773.575
2004-10-31 23:00:00,23.0,6.0,10.0,68.0,321.0,13.6,1187.0,1105.0,611.0,1700.0,1183.0,19.9,72.6,1.6681,923.6125
2004-11-01 00:00:00,0.0,0.0,11.0,69.0,318.0,15.9,1353.0,1176.0,584.0,1723.0,2150.0,20.1,71.3,1.6564,990.225
2004-11-01 01:00:00,1.0,0.0,11.0,77.0,338.0,17.8,1407.0,1235.0,548.0,1780.0,2519.0,20.1,71.1,1.6498,901.9625
2004-11-01 02:00:00,2.0,0.0,11.0,68.0,353.0,16.7,1333.0,1201.0,552.0,1767.0,1925.0,19.6,73.2,1.6543,854.0
2004-11-01 03:00:00,3.0,0.0,11.0,109.0,180.0,16.0,1269.0,1181.0,559.0,1756.0,1762.0,19.1,75.8,1.6568,839.6125
2004-11-01 04:00:00,4.0,0.0,11.0,52.0,291.0,16.9,1253.0,1206.0,540.0,1779.0,1579.0,18.4,77.9,1.6389,821.875
2004-11-01 05:00:00,5.0,0.0,11.0,49.0,279.0,15.0,1212.0,1149.0,562.0,1710.0,1599.0,18.4,78.1,1.637,738.2
2004-11-01 06:00:00,6.0,0.0,11.0,45.0,200.0,9.6,1061.0,962.0,679.0,1554.0,1395.0,19.2,74.7,1.6398,717.225
2004-11-01 07:00:00,7.0,0.0,11.0,51.0,180.0,7.8,1028.0,890.0,733.0,1525.0,1323.0,19.4,75.1,1.6766,731.4625
2004-11-01 08:00:00,8.0,0.0,11.0,51.0,213.0,8.7,1067.0,928.0,711.0,1564.0,1309.0,19.1,75.6,1.6519,765.1
2004-11-01 09:00:00,9.0,0.0,11.0,62.0,266.0,9.8,1111.0,970.0,667.0,1594.0,1441.0,20.3,71.1,1.6803,838.675
2004-11-01 10:00:00,10.0,0.0,11.0,74.0,247.0,12.4,1189.0,1065.0,609.0,1683.0,1830.0,23.1,61.3,1.7131,853.1125
2004-11-01 11:00:00,11.0,0.0,11.0,88.0,326.0,13.9,1293.0,1114.0,584.0,1702.0,1704.0,25.1,56.0,1.7565,828.8125
2004-11-01 12:00:00,12.0,0.0,11.0,90.0,319.0,12.5,1285.0,1065.0,597.0,1686.0,1576.0,25.8,56.1,1.841,788.8625
2004-11-01 13:00:00,13.0,0.0,11.0,91.0,320.0,10.9,1236.0,1011.0,631.0,1706.0,1305.0,23.7,68.2,1.9739,682.5625
2004-11-01 14:00:00,14.0,0.0,11.0,64.0,174.0,6.5,1082.0,834.0,747.0,1562.0,991.0,23.1,70.8,1.98,735.925
2004-11-01 15:00:00,15.0,0.0,11.0,72.0,216.0,9.4,1188.0,954.0,664.0,1636.0,1148.0,23.9,66.3,1.9361,833.1625
2004-11-01 16:00:00,16.0,0.0,11.0,88.0,376.0,15.3,1348.0,1157.0,564.0,1810.0,1307.0,23.8,65.0,1.8897,869.175
2004-11-01 17:00:00,17.0,0.0,11.0,110.0,496.0,16.4,1394.0,1193.0,547.0,1811.0,1386.0,23.2,65.6,1.8435,908.975
2004-11-01 18:00:00,18.0,0.0,11.0,95.0,523.0,19.8,1472.0,1290.0,510.0,1942.0,1420.0,21.8,72.7,1.8789,836.35
2004-11-01 19:00:00,19.0,0.0,11.0,91.0,465.0,15.8,1291.0,1174.0,567.0,1746.0,1341.0,21.7,67.3,1.7256,814.1875
2004-11-01 20:00:00,20.0,0.0,11.0,94.0,407.0,14.5,1264.0,1133.0,593.0,1750.0,1258.0,21.3,66.3,1.6594,808.9625
2004-11-01 21:00:00,21.0,0.0,11.0,86.0,412.0,14.7,1264.0,1138.0,579.0,1733.0,1245.0,20.4,71.6,1.7004,808.9125
2004-11-01 22:00:00,22.0,0.0,11.0,79.0,403.0,15.3,1260.0,1160.0,568.0,1755.0,1231.0,19.6,75.3,1.6981,768.25
2004-11-01 23:00:00,23.0,0.0,11.0,71.0,357.0,13.0,1184.0,1084.0,612.0,1674.0,1151.0,19.3,75.8,1.6762,717.9375
2004-11-02 00:00:00,0.0,1.0,11.0,62.0,259.0,10.5,1122.0,996.0,660.0,1586.0,1048.0,18.4,76.3,1.6017,663.325
2004-11-02 01:00:00,1.0,1.0,11.0,56.0,227.0,7.6,983.0,881.0,752.0,1472.0,928.0,18.2,76.4,1.5787,612.975
2004-11-02 02:00:00,2.0,1.0,11.0,49.0,147.0,4.8,885.0,753.0,878.0,1374.0,813.0,17.9,74.8,1.5219,606.5125
2004-11-02 03:00:00,3.0,1.0,11.0,109.0,180.0,3.1,825.0,661.0,987.0,1334.0,753.0,17.5,74.5,1.4781,576.825
2004-11-02 04:00:00,4.0,1.0,11.0,38.0,72.0,2.6,791.0,627.0,1069.0,1306.0,709.0,17.2,74.0,1.4388,574.7125
2004-11-02 05:00:00,5.0,1.0,11.0,35.0,96.0,2.7,802.0,636.0,1016.0,1289.0,721.0,17.6,73.2,1.4555,578.375
2004-11-02 06:00:00,6.0,1.0,11.0,37.0,73.0,3.0,804.0,652.0,1054.0,1294.0,710.0,17.9,69.3,1.4099,688.7125
2004-11-02 07:00:00,7.0,1.0,11.0,56.0,309.0,8.7,1014.0,927.0,747.0,1497.0,951.0,16.1,76.3,1.3902,884.9625
2004-11-02 08:00:00,8.0,1.0,11.0,85.0,607.0,20.7,1316.0,1317.0,538.0,1860.0,1336.0,17.1,72.8,1.4054,915.275
2004-11-02 09:00:00,9.0,1.0,11.0,112.0,562.0,25.2,1296.0,1435.0,504.0,1899.0,1489.0,20.8,57.9,1.407,928.7
2004-11-02 10:00:00,10.0,1.0,11.0,107.0,560.0,23.6,1381.0,1394.0,495.0,1911.0,1558.0,20.6,60.2,1.4428,1094.3625
2004-11-02 11:00:00,11.0,1.0,11.0,151.0,844.0,32.9,1570.0,1617.0,426.0,2170.0,1944.0,22.1,56.6,1.4851,992.95
2004-11-02 12:00:00,12.0,1.0,11.0,151.0,667.0,25.6,1426.0,1445.0,477.0,1970.0,1782.0,24.0,50.0,1.4679,1045.4
2004-11-02 13:00:00,13.0,1.0,11.0,150.0,583.0,31.2,1535.0,1578.0,440.0,2125.0,1921.0,25.7,45.6,1.487,1138.2375
2004-11-02 14:00:00,14.0,1.0,11.0,190.0,726.0,37.9,1678.0,1727.0,390.0,2318.0,2039.0,25.5,49.7,1.5985,1076.0375
2004-11-02 15:00:00,15.0,1.0,11.0,168.0,674.0,32.3,1605.0,1603.0,415.0,2199.0,1912.0,25.2,50.6,1.5989,1036.5625
2004-11-02 16:00:00,16.0,1.0,11.0,127.0,544.0,31.5,1559.0,1586.0,421.0,2197.0,1827.0,25.4,50.7,1.6187,1128.625
2004-11-02 17:00:00,17.0,1.0,11.0,140.0,715.0,38.0,1713.0,1728.0,390.0,2386.0,1919.0,24.4,56.0,1.6885,1182.7625
2004-11-02 18:00:00,18.0,1.0,11.0,158.0,789.0,44.1,1751.0,1853.0,358.0,2496.0,2013.0,23.0,62.1,1.7283,1166.9875
2004-11-02 19:00:00,19.0,1.0,11.0,121.0,737.0,44.9,1723.0,1869.0,359.0,2563.0,1919.0,21.8,65.3,1.6889,1207.275
2004-11-02 20:00:00,20.0,1.0,11.0,119.0,859.0,48.2,1778.0,1935.0,349.0,2643.0,1927.0,20.9,67.5,1.6539,989.6375
2004-11-02 21:00:00,21.0,1.0,11.0,96.0,668.0,29.1,1461.0,1529.0,450.0,2111.0,1573.0,20.2,68.6,1.6034,843.7625
2004-11-02 22:00:00,22.0,1.0,11.0,77.0,454.0,19.1,1258.0,1272.0,541.0,1804.0,1325.0,19.3,70.8,1.5728,765.2375
2004-11-02 23:00:00,23.0,1.0,11.0,66.0,337.0,13.9,1138.0,1113.0,610.0,1641.0,1203.0,19.2,68.8,1.5097,637.6
2004-11-03 00:00:00,0.0,2.0,11.0,56.0,127.0,6.8,936.0,849.0,798.0,1381.0,947.0,20.4,61.1,1.4495,745.65
2004-11-03 01:00:00,1.0,2.0,11.0,62.0,281.0,13.2,1167.0,1090.0,626.0,1620.0,1106.0,18.0,71.5,1.4615,705.8375
2004-11-03 02:00:00,2.0,2.0,11.0,58.0,252.0,10.7,1071.0,1003.0,665.0,1542.0,1045.0,17.5,73.2,1.4515,617.5125
2004-11-03 03:00:00,3.0,2.0,11.0,109.0,180.0,4.1,866.0,717.0,909.0,1328.0,827.0,17.2,71.7,1.394,577.6125
2004-11-03 04:00:00,4.0,2.0,11.0,37.0,65.0,2.9,836.0,647.0,985.0,1271.0,777.0,16.4,74.4,1.3779,574.2125
2004-11-03 05:00:00,5.0,2.0,11.0,35.0,69.0,2.7,823.0,630.0,1033.0,1253.0,748.0,16.8,71.9,1.3628,607.7875
2004-11-03 06:00:00,6.0,2.0,11.0,50.0,151.0,4.3,890.0,727.0,917.0,1290.0,833.0,16.9,70.5,1.3504,671.375
2004-11-03 07:00:00,7.0,2.0,11.0,64.0,231.0,8.0,1019.0,901.0,750.0,1438.0,960.0,17.0,70.1,1.3512,771.9375
2004-11-03 08:00:00,8.0,2.0,11.0,75.0,297.0,15.5,1177.0,1166.0,621.0,1667.0,1157.0,18.8,62.5,1.3401,897.725
2004-11-03 09:00:00,9.0,2.0,11.0,101.0,515.0,23.8,1348.0,1398.0,505.0,1847.0,1444.0,20.3,58.4,1.3745,887.75
2004-11-03 10:00:00,10.0,2.0,11.0,94.0,499.0,21.0,1341.0,1323.0,516.0,1786.0,1522.0,23.7,49.1,1.423,861.2875
2004-11-03 11:00:00,11.0,2.0,11.0,95.0,445.0,19.3,1307.0,1278.0,527.0,1767.0,1452.0,26.6,42.8,1.4713,866.5875
2004-11-03 12:00:00,12.0,2.0,11.0,124.0,464.0,19.7,1305.0,1287.0,525.0,1771.0,1437.0,26.2,43.5,1.4591,764.65
2004-11-03 13:00:00,13.0,2.0,11.0,86.0,298.0,13.2,1177.0,1090.0,612.0,1632.0,1209.0,26.3,43.6,1.4663,757.5
2004-11-03 14:00:00,14.0,2.0,11.0,79.0,266.0,13.0,1192.0,1085.0,617.0,1638.0,1170.0,26.6,42.5,1.4568,769.9875
2004-11-03 15:00:00,15.0,2.0,11.0,87.0,323.0,12.9,1214.0,1080.0,611.0,1642.0,1190.0,26.3,43.7,1.4718,800.6375
2004-11-03 16:00:00,16.0,2.0,11.0,94.0,352.0,15.1,1240.0,1152.0,575.0,1699.0,1278.0,25.6,46.2,1.4903,815.6625
2004-11-03 17:00:00,17.0,2.0,11.0,107.0,372.0,16.3,1271.0,1188.0,563.0,1703.0,1305.0,25.1,47.6,1.4983,861.5625
2004-11-03 18:00:00,18.0,2.0,11.0,107.0,383.0,20.5,1333.0,1312.0,520.0,1853.0,1364.0,23.8,51.4,1.4956,909.3
2004-11-03 19:00:00,19.0,2.0,11.0,117.0,455.0,24.4,1390.0,1414.0,487.0,1959.0,1428.0,23.3,53.1,1.496,828.8375
2004-11-03 20:00:00,20.0,2.0,11.0,97.0,355.0,18.7,1266.0,1261.0,541.0,1807.0,1285.0,22.4,55.2,1.4735,743.4625
2004-11-03 21:00:00,21.0,2.0,11.0,90.0,267.0,12.7,1140.0,1072.0,626.0,1597.0,1143.0,21.7,57.7,1.4766,793.575
2004-11-03 22:00:00,22.0,2.0,11.0,86.0,308.0,15.6,1240.0,1168.0,582.0,1714.0,1235.0,20.5,63.0,1.5043,768.9
2004-11-03 23:00:00,23.0,2.0,11.0,77.0,313.0,14.2,1187.0,1122.0,589.0,1641.0,1208.0,19.5,67.6,1.5156,689.3625
2004-11-04 00:00:00,0.0,3.0,11.0,66.0,216.0,9.9,1043.0,975.0,675.0,1489.0,1041.0,18.7,69.0,1.4727,631.9125
2004-11-04 01:00:00,1.0,3.0,11.0,57.0,137.0,6.3,948.0,826.0,802.0,1382.0,897.0,19.3,65.5,1.45,623.15
2004-11-04 02:00:00,2.0,3.0,11.0,55.0,140.0,5.2,955.0,775.0,831.0,1362.0,862.0,17.6,70.8,1.4105,618.9
2004-11-04 03:00:00,3.0,3.0,11.0,109.0,180.0,4.2,915.0,721.0,891.0,1315.0,816.0,16.8,72.9,1.3851,573.6125
2004-11-04 04:00:00,4.0,3.0,11.0,40.0,94.0,2.9,832.0,644.0,990.0,1239.0,747.0,17.8,68.1,1.3722,570.7
2004-11-04 05:00:00,5.0,3.0,11.0,40.0,79.0,2.6,846.0,628.0,1025.0,1218.0,727.0,16.1,73.5,1.3329,599.5875
2004-11-04 06:00:00,6.0,3.0,11.0,46.0,156.0,4.7,897.0,750.0,874.0,1270.0,799.0,15.8,73.5,1.3151,604.1375
2004-11-04 07:00:00,7.0,3.0,11.0,53.0,153.0,5.1,908.0,767.0,868.0,1272.0,807.0,17.0,68.0,1.3102,869.775
2004-11-04 08:00:00,8.0,3.0,11.0,84.0,464.0,22.2,1348.0,1357.0,526.0,1833.0,1324.0,16.0,72.2,1.3077,882.1625
2004-11-04 09:00:00,9.0,3.0,11.0,88.0,435.0,23.3,1384.0,1386.0,504.0,1833.0,1404.0,17.8,65.4,1.3213,975.4125
2004-11-04 10:00:00,10.0,3.0,11.0,143.0,683.0,26.3,1473.0,1463.0,462.0,1948.0,1605.0,20.6,56.0,1.3467,883.7125
2004-11-04 11:00:00,11.0,3.0,11.0,130.0,523.0,19.7,1360.0,1287.0,517.0,1755.0,1478.0,23.6,48.0,1.3757,850.55
2004-11-04 12:00:00,12.0,3.0,11.0,120.0,460.0,17.4,1305.0,1223.0,545.0,1720.0,1414.0,23.7,49.8,1.4433,871.65
